"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Gender"	"Gender Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"20-24 years"	"20-24"	243	1335138	18.2
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"25-29 years"	"25-29"	303	1557429	19.5
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"30-34 years"	"30-34"	338	1551675	21.8
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"35-39 years"	"35-39"	230	1419031	16.2
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"40-44 years"	"40-44"	253	1271167	19.9
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"45-49 years"	"45-49"	212	1220749	17.4
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"50-54 years"	"50-54"	250	1225186	20.4
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"55-59 years"	"55-59"	288	1213261	23.7
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"60-64 years "	"60-64"	247	1111176	22.2
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"65-69 years"	"65-69"	211	901162	23.4
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"70-74 years"	"70-74"	176	714115	24.6
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"75-79 years"	"75-79"	127	468554	27.1
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"80-84 years"	"80-84"	124	298596	41.5
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"85-89 years"	"85-89"	83	Not Applicable	Not Applicable
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"90-94 years"	"90-94"	44	Not Applicable	Not Applicable
	"2020"	"2020"	"California"	"06"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"< 1 year"	"1"	0	30882	Unreliable
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"1-4 years"	"1-4"	0	128296	Unreliable
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"5-9 years"	"5-9"	0	168686	Unreliable
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"15-19 years"	"15-19"	21	177849	11.8
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"20-24 years"	"20-24"	22	181452	12.1
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"25-29 years"	"25-29"	22	219250	10.0
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"30-34 years"	"30-34"	27	220506	12.2
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"35-39 years"	"35-39"	23	208648	11.0
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"40-44 years"	"40-44"	28	187023	15.0
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"45-49 years"	"45-49"	27	175340	15.4
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"50-54 years"	"50-54"	18	170684	Unreliable
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"55-59 years"	"55-59"	21	181891	11.5
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"60-64 years "	"60-64"	17	180890	Unreliable
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"65-69 years"	"65-69"	19	158690	Unreliable
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"70-74 years"	"70-74"	12	125637	Unreliable
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Colorado"	"08"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"< 1 year"	"1"	0	32194	Unreliable
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"1-4 years"	"1-4"	0	133211	Unreliable
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"10-14 years"	"10-14"	12	185216	Unreliable
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"15-19 years"	"15-19"	63	188537	33.4
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"20-24 years"	"20-24"	92	198817	46.3
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"25-29 years"	"25-29"	110	242429	45.4
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"30-34 years"	"30-34"	111	241825	45.9
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"35-39 years"	"35-39"	91	224489	40.5
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"40-44 years"	"40-44"	70	195958	35.7
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"45-49 years"	"45-49"	85	184981	46.0
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"50-54 years"	"50-54"	61	173940	35.1
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"55-59 years"	"55-59"	84	175288	47.9
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"60-64 years "	"60-64"	70	170676	41.0
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"65-69 years"	"65-69"	59	144996	40.7
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"70-74 years"	"70-74"	38	114040	33.3
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"75-79 years"	"75-79"	35	68971	50.7
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"80-84 years"	"80-84"	24	40237	59.6
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"85-89 years"	"85-89"	20	Not Applicable	Not Applicable
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Colorado"	"08"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Connecticut"	"09"	"Female"	"F"	"< 1 year"	"1"	0	16715	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Female"	"F"	"1-4 years"	"1-4"	0	71167	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Female"	"F"	"5-9 years"	"5-9"	0	94961	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Female"	"F"	"55-59 years"	"55-59"	10	136866	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Female"	"F"	"60-64 years "	"60-64"	10	128593	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Female"	"F"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Connecticut"	"09"	"Female"	"F"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Connecticut"	"09"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Connecticut"	"09"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Connecticut"	"09"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"< 1 year"	"1"	0	17517	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"1-4 years"	"1-4"	0	74192	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"5-9 years"	"5-9"	0	98770	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"20-24 years"	"20-24"	15	122200	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"25-29 years"	"25-29"	20	116982	17.1
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"30-34 years"	"30-34"	20	112401	17.8
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"35-39 years"	"35-39"	23	109841	20.9
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"40-44 years"	"40-44"	11	102919	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"45-49 years"	"45-49"	28	104410	26.8
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"50-54 years"	"50-54"	31	118657	26.1
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"55-59 years"	"55-59"	30	127704	23.5
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"60-64 years "	"60-64"	29	119632	24.2
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"65-69 years"	"65-69"	17	94954	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"70-74 years"	"70-74"	19	74330	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"75-79 years"	"75-79"	11	51661	Unreliable
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Connecticut"	"09"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"< 1 year"	"1"	0	5134	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"1-4 years"	"1-4"	0	21532	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"5-9 years"	"5-9"	0	27806	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"20-24 years"	"20-24"	0	28421	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"25-29 years"	"25-29"	0	31629	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"30-34 years"	"30-34"	0	33140	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"55-59 years"	"55-59"	0	36698	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"70-74 years"	"70-74"	0	29215	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"75-79 years"	"75-79"	0	19927	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"80-84 years"	"80-84"	0	12351	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Delaware"	"10"	"Male"	"M"	"< 1 year"	"1"	0	5363	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Male"	"M"	"1-4 years"	"1-4"	0	22432	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Male"	"M"	"5-9 years"	"5-9"	0	28993	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Male"	"M"	"10-14 years"	"10-14"	0	29300	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Male"	"M"	"25-29 years"	"25-29"	10	32362	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Male"	"M"	"30-34 years"	"30-34"	13	32521	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Male"	"M"	"35-39 years"	"35-39"	13	29896	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Male"	"M"	"60-64 years "	"60-64"	14	32666	Unreliable
	"2020"	"2020"	"Delaware"	"10"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"< 1 year"	"1"	0	4524	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"1-4 years"	"1-4"	0	16983	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"10-14 years"	"10-14"	0	15302	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"15-19 years"	"15-19"	0	19238	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"35-39 years"	"35-39"	0	33690	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"45-49 years"	"45-49"	0	19233	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"55-59 years"	"55-59"	0	18523	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"60-64 years "	"60-64"	0	17730	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"65-69 years"	"65-69"	0	16142	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"70-74 years"	"70-74"	0	13247	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"District of Columbia"	"11"	"Male"	"M"	"< 1 year"	"1"	0	4701	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Male"	"M"	"1-4 years"	"1-4"	0	18092	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Male"	"M"	"5-9 years"	"5-9"	0	20034	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Male"	"M"	"10-14 years"	"10-14"	0	15105	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Male"	"M"	"70-74 years"	"70-74"	0	9685	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Male"	"M"	"80-84 years"	"80-84"	0	4008	Unreliable
	"2020"	"2020"	"District of Columbia"	"11"	"Male"	"M"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"District of Columbia"	"11"	"Male"	"M"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"District of Columbia"	"11"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"< 1 year"	"1"	0	107485	Unreliable
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"1-4 years"	"1-4"	0	448390	Unreliable
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"5-9 years"	"5-9"	0	576418	Unreliable
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"10-14 years"	"10-14"	16	594512	Unreliable
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"15-19 years"	"15-19"	31	587162	5.3
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"20-24 years"	"20-24"	27	621100	4.3
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"25-29 years"	"25-29"	55	682855	8.1
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"30-34 years"	"30-34"	57	700929	8.1
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"35-39 years"	"35-39"	51	678462	7.5
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"40-44 years"	"40-44"	49	652997	7.5
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"45-49 years"	"45-49"	55	673462	8.2
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"50-54 years"	"50-54"	65	699295	9.3
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"55-59 years"	"55-59"	91	776830	11.7
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"60-64 years "	"60-64"	78	766448	10.2
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"65-69 years"	"65-69"	46	718146	6.4
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"70-74 years"	"70-74"	36	653003	5.5
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"75-79 years"	"75-79"	24	490244	4.9
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"80-84 years"	"80-84"	20	331244	6.0
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Florida"	"12"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"< 1 year"	"1"	0	112073	Unreliable
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"5-9 years"	"5-9"	0	602626	Unreliable
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"10-14 years"	"10-14"	19	617012	Unreliable
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"15-19 years"	"15-19"	83	615693	13.5
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"20-24 years"	"20-24"	174	642837	27.1
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"25-29 years"	"25-29"	170	713023	23.8
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"30-34 years"	"30-34"	196	721664	27.2
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"35-39 years"	"35-39"	135	677482	19.9
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"40-44 years"	"40-44"	170	640219	26.6
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"45-49 years"	"45-49"	168	650124	25.8
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"50-54 years"	"50-54"	183	669922	27.3
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"55-59 years"	"55-59"	209	720593	29.0
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"60-64 years "	"60-64"	201	678548	29.6
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"65-69 years"	"65-69"	179	608486	29.4
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"70-74 years"	"70-74"	146	559941	26.1
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"75-79 years"	"75-79"	141	412878	34.2
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"80-84 years"	"80-84"	122	267843	45.5
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"85-89 years"	"85-89"	77	Not Applicable	Not Applicable
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"90-94 years"	"90-94"	47	Not Applicable	Not Applicable
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"95-99 years"	"95-99"	14	Not Applicable	Not Applicable
	"2020"	"2020"	"Florida"	"12"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"< 1 year"	"1"	0	61170	Unreliable
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"1-4 years"	"1-4"	0	256199	Unreliable
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"5-9 years"	"5-9"	0	338013	Unreliable
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"10-14 years"	"10-14"	12	356847	Unreliable
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"15-19 years"	"15-19"	20	360551	5.5
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"20-24 years"	"20-24"	16	357301	Unreliable
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"25-29 years"	"25-29"	26	381447	6.8
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"30-34 years"	"30-34"	25	376195	6.6
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"35-39 years"	"35-39"	35	366798	9.5
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"40-44 years"	"40-44"	21	355093	5.9
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"45-49 years"	"45-49"	28	362718	7.7
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"50-54 years"	"50-54"	25	355423	7.0
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"55-59 years"	"55-59"	22	360950	6.1
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"60-64 years "	"60-64"	23	331918	6.9
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"65-69 years"	"65-69"	15	285636	Unreliable
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"70-74 years"	"70-74"	11	238593	Unreliable
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Georgia"	"13"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"< 1 year"	"1"	0	63823	Unreliable
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"1-4 years"	"1-4"	0	266352	Unreliable
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"10-14 years"	"10-14"	15	370037	Unreliable
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"15-19 years"	"15-19"	63	371407	17.0
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"20-24 years"	"20-24"	129	368851	35.0
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"25-29 years"	"25-29"	125	384445	32.5
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"30-34 years"	"30-34"	110	364272	30.2
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"35-39 years"	"35-39"	106	344070	30.8
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"40-44 years"	"40-44"	95	328886	28.9
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"45-49 years"	"45-49"	94	336130	28.0
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"50-54 years"	"50-54"	86	336827	25.5
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"55-59 years"	"55-59"	89	333734	26.7
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"60-64 years "	"60-64"	69	296609	23.3
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"65-69 years"	"65-69"	58	239339	24.2
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"70-74 years"	"70-74"	61	195696	31.2
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"75-79 years"	"75-79"	42	125816	33.4
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"80-84 years"	"80-84"	34	72086	47.2
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"85-89 years"	"85-89"	18	Not Applicable	Not Applicable
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable
	"2020"	"2020"	"Georgia"	"13"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Hawaii"	"15"	"Female"	"F"	"< 1 year"	"1"	0	7933	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Female"	"F"	"1-4 years"	"1-4"	0	32770	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Female"	"F"	"80-84 years"	"80-84"	0	17201	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Hawaii"	"15"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Hawaii"	"15"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"< 1 year"	"1"	0	8311	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"1-4 years"	"1-4"	0	35026	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"5-9 years"	"5-9"	0	45186	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"10-14 years"	"10-14"	0	40193	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"20-24 years"	"20-24"	11	47959	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"30-34 years"	"30-34"	13	50501	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"35-39 years"	"35-39"	16	48530	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"40-44 years"	"40-44"	14	43774	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"45-49 years"	"45-49"	13	40828	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"55-59 years"	"55-59"	13	43389	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"60-64 years "	"60-64"	11	43350	Unreliable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	0	10511	Unreliable
	"2020"	"2020"	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	0	44963	Unreliable
	"2020"	"2020"	"Idaho"	"16"	"Female"	"F"	"5-9 years"	"5-9"	0	61186	Unreliable
	"2020"	"2020"	"Idaho"	"16"	"Female"	"F"	"10-14 years"	"10-14"	0	64791	Unreliable
	"2020"	"2020"	"Idaho"	"16"	"Female"	"F"	"25-29 years"	"25-29"	12	58815	Unreliable
	"2020"	"2020"	"Idaho"	"16"	"Female"	"F"	"50-54 years"	"50-54"	11	50342	Unreliable
	"2020"	"2020"	"Idaho"	"16"	"Female"	"F"	"75-79 years"	"75-79"	0	29217	Unreliable
	"2020"	"2020"	"Idaho"	"16"	"Female"	"F"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Idaho"	"16"	"Female"	"F"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Idaho"	"16"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Idaho"	"16"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Idaho"	"16"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2020"	"2020"	"Idaho"	"16"	"Male"	"M"	"< 1 year"	"1"	0	11036	Unreliable
